Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price MXN;Price USD;Option 1 Name;Option 1 Value;Image 1 Url;Image 2 Url;Image 3 Url;Image 4 Url;Image 5 Url;sales_channel_id_1
;ray-ban-rb4257-6164-8g-gatsby-ii-verde-gris-degradado-collection;Ray Ban Rb4257 6164/8G Gatsby Ii Verde Gris degradado @ collection;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258783/productos/ray-ban-rb4257-6164-8g-gatsby-ii-verde-gris-degradado-collection-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258783/productos/ray-ban-rb4257-6164-8g-gatsby-ii-verde-gris-degradado-collection-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258784/productos/ray-ban-rb4257-6164-8g-gatsby-ii-verde-gris-degradado-collection-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4257-6232-94-gatsby-ii-gris-degradado-azul-original;Ray Ban Rb4257 6232/94 Gatsby Ii Gris degradado Azul Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258784/productos/ray-ban-rb4257-6232-94-gatsby-ii-gris-degradado-azul-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258784/productos/ray-ban-rb4257-6232-94-gatsby-ii-gris-degradado-azul-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258785/productos/ray-ban-rb4257-6232-94-gatsby-ii-gris-degradado-azul-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb8904-5244-round-metal-gris-plata-fibra-de-carbono;Ray Ban RB8904 5244 Round Metal Gris Plata Fibra de carbono;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258787/productos/ray-ban-rb8904-5244-round-metal-gris-plata-fibra-de-carbono-1.png;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258787/productos/ray-ban-rb8904-5244-round-metal-gris-plata-fibra-de-carbono-1.png;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258788/productos/ray-ban-rb8904-5244-round-metal-gris-plata-fibra-de-carbono-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4171-622-8g-erika-gris-degradado-negro-original;Ray Ban Rb4171 622/8g Erika Gris Degradado Negro Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258789/productos/ray-ban-rb4171-622-8g-erika-gris-degradado-negro-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258789/productos/ray-ban-rb4171-622-8g-erika-gris-degradado-negro-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258789/productos/ray-ban-rb4171-622-8g-erika-gris-degradado-negro-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4171-865-13-erika-carey-cafe-degradado-original;Ray Ban Rb4171 865/13 Erika Carey Cafe Degradado Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258790/productos/ray-ban-rb4171-865-13-erika-carey-cafe-degradado-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258790/productos/ray-ban-rb4171-865-13-erika-carey-cafe-degradado-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258790/productos/ray-ban-rb4171-865-13-erika-carey-cafe-degradado-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2187-902-r5-nomad-carey-negro-g-15-original;Ray Ban RB2187 902/R5 Nomad Carey Negro G-15 Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258791/productos/ray-ban-rb2187-902-r5-nomad-carey-negro-g-15-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258791/productos/ray-ban-rb2187-902-r5-nomad-carey-negro-g-15-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258791/productos/ray-ban-rb2187-902-r5-nomad-carey-negro-g-15-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4105-601-wayfarer-folding-negro-g-15;Ray Ban Rb4105 601 Wayfarer Folding Negro G-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258792/productos/ray-ban-rb4105-601-wayfarer-folding-negro-g-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258792/productos/ray-ban-rb4105-601-wayfarer-folding-negro-g-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258792/productos/ray-ban-rb4105-601-wayfarer-folding-negro-g-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2187-901-58-nomad-polarizado-negro-g-15-original;Ray Ban RB2187 901/58 Nomad Polarizado Negro G-15 Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258793/productos/ray-ban-rb2187-901-58-nomad-polarizado-negro-g-15-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258793/productos/ray-ban-rb2187-901-58-nomad-polarizado-negro-g-15-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258793/productos/ray-ban-rb2187-901-58-nomad-polarizado-negro-g-15-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2193-1314-b1-leonard-carey-gris-negro-original;Ray Ban RB2193 1314/B1 Leonard Carey Gris Negro Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258794/productos/ray-ban-rb2193-1314-b1-leonard-carey-gris-negro-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258794/productos/ray-ban-rb2193-1314-b1-leonard-carey-gris-negro-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258795/productos/ray-ban-rb2193-1314-b1-leonard-carey-gris-negro-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3016-w0365-clubmaster-negro-g-15-dorado-original;Ray Ban Rb3016 W0365 Clubmaster Negro G-15 Dorado Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258796/productos/ray-ban-rb3016-w0365-clubmaster-negro-g-15-dorado-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258796/productos/ray-ban-rb3016-w0365-clubmaster-negro-g-15-dorado-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258797/productos/ray-ban-rb3016-w0365-clubmaster-negro-g-15-dorado-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3447-9198b1-round-metal-legend-negro-g-15-plateado;Ray Ban RB3447 9198B1 Round Metal Legend Negro G-15 Plateado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258798/productos/ray-ban-rb3447-9198b1-round-metal-legend-negro-g-15-plateado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258798/productos/ray-ban-rb3447-9198b1-round-metal-legend-negro-g-15-plateado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258799/productos/ray-ban-rb3447-9198b1-round-metal-legend-negro-g-15-plateado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb5268-5583-oftalmico-square-chico-azul-mate-original;Ray Ban RB5268 5583 Oftalmico Square Chico Azul Mate Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258800/productos/ray-ban-rb5268-5583-oftalmico-square-chico-azul-mate-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258800/productos/ray-ban-rb5268-5583-oftalmico-square-chico-azul-mate-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258800/productos/ray-ban-rb5268-5583-oftalmico-square-chico-azul-mate-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4335-6488-87-rectangular-acetato-blanco-negro-g-15;Ray Ban Rb4335 6488/87 Rectangular Acetato Blanco Negro G-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258801/productos/ray-ban-rb4335-6488-87-rectangular-acetato-blanco-negro-g-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258801/productos/ray-ban-rb4335-6488-87-rectangular-acetato-blanco-negro-g-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258801/productos/ray-ban-rb4335-6488-87-rectangular-acetato-blanco-negro-g-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2016-601-31-daddy-o-negro-g-15-original;Ray Ban Rb2016 601/31 Daddy-o Negro G-15 Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258802/productos/ray-ban-rb2016-601-31-daddy-o-negro-g-15-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258802/productos/ray-ban-rb2016-601-31-daddy-o-negro-g-15-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258803/productos/ray-ban-rb2016-601-31-daddy-o-negro-g-15-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb5268-5119-oftalmico-square-chico-negro-mate-original;Ray Ban RB5268 5119 Oftalmico Square Chico Negro Mate Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258803/productos/ray-ban-rb5268-5119-oftalmico-square-chico-negro-mate-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258803/productos/ray-ban-rb5268-5119-oftalmico-square-chico-negro-mate-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258804/productos/ray-ban-rb5268-5119-oftalmico-square-chico-negro-mate-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4335-601-71-rectangular-acetato-negro-g-15-clasico;Ray Ban Rb4335 601/71 Rectangular Acetato Negro G-15 Clasico;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258804/productos/ray-ban-rb4335-601-71-rectangular-acetato-negro-g-15-clasico-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258804/productos/ray-ban-rb4335-601-71-rectangular-acetato-negro-g-15-clasico-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258805/productos/ray-ban-rb4335-601-71-rectangular-acetato-negro-g-15-clasico-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3748m-f034-33-the-marshal-scuderia-ferrari-cafe-b-15-amarillo;Ray Ban RB3748M F034/33 The Marshal Scuderia Ferrari Cafe B-15 Amarillo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258806/productos/ray-ban-rb3748m-f034-33-the-marshal-scuderia-ferrari-cafe-b-15-amarillo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258806/productos/ray-ban-rb3748m-f034-33-the-marshal-scuderia-ferrari-cafe-b-15-amarillo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258806/productos/ray-ban-rb3748m-f034-33-the-marshal-scuderia-ferrari-cafe-b-15-amarillo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4300-705-71-square-oversized-carey-negro-g-15-original;Ray Ban Rb4300 705/71 Square Oversized Carey Negro G-15 Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258806/productos/ray-ban-rb4300-705-71-square-oversized-carey-negro-g-15-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258806/productos/ray-ban-rb4300-705-71-square-oversized-carey-negro-g-15-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258807/productos/ray-ban-rb4300-705-71-square-oversized-carey-negro-g-15-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4300-601-31-square-oversized-negro-g-15-clasico;Ray Ban Rb4300 601/31 Square Oversized Negro G-15 Clasico;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258808/productos/ray-ban-rb4300-601-31-square-oversized-negro-g-15-clasico-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258808/productos/ray-ban-rb4300-601-31-square-oversized-negro-g-15-clasico-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258808/productos/ray-ban-rb4300-601-31-square-oversized-negro-g-15-clasico-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4256-6274-7b-gatsby-i-plata-espejo-negro-original;Ray Ban Rb4256 6274/7B Gatsby I Plata Espejo Negro Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258809/productos/ray-ban-rb4256-6274-7b-gatsby-i-plata-espejo-negro-original-1.png;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258809/productos/ray-ban-rb4256-6274-7b-gatsby-i-plata-espejo-negro-original-1.png;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258809/productos/ray-ban-rb4256-6274-7b-gatsby-i-plata-espejo-negro-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3539-9023-b5-erika-metal-plata-espejo-rojo;Ray Ban Rb3539 9023/B5 Erika Metal Plata Espejo Rojo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258810/productos/ray-ban-rb3539-9023-b5-erika-metal-plata-espejo-rojo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258810/productos/ray-ban-rb3539-9023-b5-erika-metal-plata-espejo-rojo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258810/productos/ray-ban-rb3539-9023-b5-erika-metal-plata-espejo-rojo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb1969v-2509-oftalmico-rectangle-negro-clasico;Ray Ban Rb1969v 2509 Oftalmico RECTANGLE Negro Clasico;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258811/productos/ray-ban-rb1969v-2509-oftalmico-rectangle-negro-clasico-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258811/productos/ray-ban-rb1969v-2509-oftalmico-rectangle-negro-clasico-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258811/productos/ray-ban-rb1969v-2509-oftalmico-rectangle-negro-clasico-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3668-001-q3-square-shape-rosa-transparente-dorado;Ray Ban RB3668 001/Q3 Square Shape Rosa Transparente Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258812/productos/ray-ban-rb3668-001-q3-square-shape-rosa-transparente-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258812/productos/ray-ban-rb3668-001-q3-square-shape-rosa-transparente-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258812/productos/ray-ban-rb3668-001-q3-square-shape-rosa-transparente-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4300-601s-r5-square-oversized-negro-mate-gris;Ray Ban Rb4300 601s/r5 Square Oversized Negro Mate Gris;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258813/productos/ray-ban-rb4300-601s-r5-square-oversized-negro-mate-gris-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258813/productos/ray-ban-rb4300-601s-r5-square-oversized-negro-mate-gris-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258813/productos/ray-ban-rb4300-601s-r5-square-oversized-negro-mate-gris-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2016-820-30-daddy-o-negro-g-15-carey-original;Ray Ban Rb2016 820/30 Daddy-o Negro G-15 Carey Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258814/productos/ray-ban-rb2016-820-30-daddy-o-negro-g-15-carey-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258814/productos/ray-ban-rb2016-820-30-daddy-o-negro-g-15-carey-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258814/productos/ray-ban-rb2016-820-30-daddy-o-negro-g-15-carey-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3647m-f030-71-round-duble-bridge-scuderia-ferrari-gris-degradado;Ray Ban Rb3647M F030/71 Round Duble Bridge Scuderia Ferrari Gris degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258815/productos/ray-ban-rb3647m-f030-71-round-duble-bridge-scuderia-ferrari-gris-degradado-1.png;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258815/productos/ray-ban-rb3647m-f030-71-round-duble-bridge-scuderia-ferrari-gris-degradado-1.png;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258816/productos/ray-ban-rb3647m-f030-71-round-duble-bridge-scuderia-ferrari-gris-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4300-710-33-square-oversized-carey-cafe-b-15;Ray Ban Rb4300 710/33 Square Oversized Carey Cafe B-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258817/productos/ray-ban-rb4300-710-33-square-oversized-carey-cafe-b-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258817/productos/ray-ban-rb4300-710-33-square-oversized-carey-cafe-b-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258818/productos/ray-ban-rb4300-710-33-square-oversized-carey-cafe-b-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4335-6487-87-rectangular-acetato-rojo-negro;Ray Ban Rb4335 6487/87 Rectangular Acetato Rojo Negro;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258818/productos/ray-ban-rb4335-6487-87-rectangular-acetato-rojo-negro-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258818/productos/ray-ban-rb4335-6487-87-rectangular-acetato-rojo-negro-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258819/productos/ray-ban-rb4335-6487-87-rectangular-acetato-rojo-negro-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-oftalmico-rb3947v-2500-round-gaze-dorado-carey;Ray Ban Oftalmico Rb3947v 2500 Round Gaze Dorado Carey;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258819/productos/ray-ban-oftalmico-rb3947v-2500-round-gaze-dorado-carey-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258819/productos/ray-ban-oftalmico-rb3947v-2500-round-gaze-dorado-carey-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258820/productos/ray-ban-oftalmico-rb3947v-2500-round-gaze-dorado-carey-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3522-001-13-square-shape-carey-cafe-degradado;Ray Ban RB3522 001/13 Square Shape Carey Cafe degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258820/productos/ray-ban-rb3522-001-13-square-shape-carey-cafe-degradado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258820/productos/ray-ban-rb3522-001-13-square-shape-carey-cafe-degradado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258821/productos/ray-ban-rb3522-001-13-square-shape-carey-cafe-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3522-006-82-square-shape-plata-espejo-negro;Ray Ban RB3522 006/82 Square Shape Plata espejo Negro;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258821/productos/ray-ban-rb3522-006-82-square-shape-plata-espejo-negro-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258821/productos/ray-ban-rb3522-006-82-square-shape-plata-espejo-negro-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258822/productos/ray-ban-rb3522-006-82-square-shape-plata-espejo-negro-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3668-001-q2-square-shape-azul-transparente-dorado;Ray Ban RB3668 001/Q2 Square Shape Azul Transparente Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258823/productos/ray-ban-rb3668-001-q2-square-shape-azul-transparente-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258823/productos/ray-ban-rb3668-001-q2-square-shape-azul-transparente-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258823/productos/ray-ban-rb3668-001-q2-square-shape-azul-transparente-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3668-901480-square-shape-negro-azul-transparente;Ray Ban RB3668 901480 Square Shape Negro Azul transparente;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258824/productos/ray-ban-rb3668-901480-square-shape-negro-azul-transparente-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258824/productos/ray-ban-rb3668-901480-square-shape-negro-azul-transparente-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258824/productos/ray-ban-rb3668-901480-square-shape-negro-azul-transparente-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4187-856-13-chris-carey-cafe-degradado-original;Ray Ban Rb4187 856/13 Chris Carey Cafe degradado Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258825/productos/ray-ban-rb4187-856-13-chris-carey-cafe-degradado-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258825/productos/ray-ban-rb4187-856-13-chris-carey-cafe-degradado-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258825/productos/ray-ban-rb4187-856-13-chris-carey-cafe-degradado-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-oftalmico-rb5154-5909-clubmaster-negro-carey-gris;Ray Ban Oftalmico Rb5154 5909 Clubmaster Negro Carey Gris;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258826/productos/ray-ban-oftalmico-rb5154-5909-clubmaster-negro-carey-gris-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258826/productos/ray-ban-oftalmico-rb5154-5909-clubmaster-negro-carey-gris-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258827/productos/ray-ban-oftalmico-rb5154-5909-clubmaster-negro-carey-gris-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb7144m-f602-oftalmico-square-scuderia-ferrari-negro-rojo;Ray Ban Rb7144M F602 Oftalmico Square Scuderia Ferrari Negro Rojo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258827/productos/ray-ban-rb7144m-f602-oftalmico-square-scuderia-ferrari-negro-rojo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258827/productos/ray-ban-rb7144m-f602-oftalmico-square-scuderia-ferrari-negro-rojo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742258828/productos/ray-ban-rb7144m-f602-oftalmico-square-scuderia-ferrari-negro-rojo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
